,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
794,794,37.0,4.5,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,23,16.41216771777632
795,795,37.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,1.5581372364723276
796,796,23.0,4.2,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,20.25296785008508
797,797,32.0,4.5,Cloudy,High,2,Meal,motorcycle,1.0,No,Metropolitian,30,2.984512560616458
798,798,36.0,4.0,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,2.937629656623807
799,799,25.0,4.8,Sunny,High,1,Buffet,motorcycle,0.0,No,Urban,13,1.5525820789286526
800,800,35.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.147383751654469
801,801,21.0,4.6,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,36,17.07802860147151
802,802,36.0,4.9,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,7.573467822005023
803,803,25.0,4.5,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,27,19.76188003558885
804,804,21.0,4.7,Stormy,High,0,Snack,motorcycle,0.0,No,Metropolitian,15,6.209976450653834
805,805,20.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Urban,17,10.427571382291353
806,806,35.0,4.6,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,40,20.252924408850355
807,807,28.0,4.9,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,20,1.552417127197416
808,808,25.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,,25,20.851726357428884
809,809,31.0,4.2,Stormy,Jam,2,Meal,scooter,2.0,No,Metropolitian,41,12.161417162194622
810,810,22.0,4.8,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,23,6.29013467758336
811,811,34.0,3.5,Stormy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,35,17.07480611178322
812,812,29.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,1.529297691866026
813,813,31.0,3.9,Windy,Jam,1,Buffet,scooter,,No,Metropolitian,43,12.237379473443548
814,814,24.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,1.4652223653505636
815,815,28.0,5.0,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,42,13.786669693691394
816,816,21.0,4.7,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,15,3.0251533676453985
817,817,25.0,4.4,Cloudy,Jam,2,Buffet,scooter,,No,Metropolitian,33,16.851875921634182
818,818,39.0,5.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,6.037225392395853
819,819,34.0,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,1.552216561024622
820,820,23.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,39,12.09925169802006
821,821,26.0,4.6,Windy,Low,1,Snack,scooter,1.0,No,Urban,15,13.829131656348135
822,822,25.0,4.1,Fog,High,2,Meal,scooter,0.0,No,Metropolitian,33,6.0371931754454975
823,823,24.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,22,12.350693073246282
824,824,36.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,3.105144914005584
825,825,25.0,4.9,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,43,20.206346067586004
826,826,27.0,4.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,19.87838985945976
827,827,33.0,4.2,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,38,12.435842439942062
828,828,26.0,4.9,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,33,14.021848812285628
829,829,21.0,4.8,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,12.256421318314644
830,830,38.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,28,7.647047869327048
831,831,,,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.717601091654031
832,832,31.0,4.6,Sandstorms,High,2,Drinks,scooter,0.0,No,Metropolitian,25,3.1162037151058195
833,833,39.0,4.0,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,33,19.975741216260506
834,834,22.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,16.827953238517534
835,835,32.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,26,1.552417127197416
836,836,23.0,4.7,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,16,13.989249784593346
837,837,39.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,24,1.5725337265584898
838,838,37.0,4.0,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,32,9.326827803082512
839,839,38.0,4.7,Windy,Medium,1,Buffet,scooter,1.0,No,,33,4.469620875318019
840,840,36.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,29,4.589499485990572
841,841,36.0,4.9,Cloudy,High,2,Drinks,scooter,0.0,No,Urban,27,6.14716055847898
842,842,28.0,4.9,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,23,6.037448589994735
843,843,26.0,4.6,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,12.16113135009256
844,844,30.0,4.7,Windy,High,1,Drinks,scooter,0.0,No,Metropolitian,34,2.979496956378485
845,845,28.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,4.663600819191572
846,846,30.0,4.5,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,16,9.435201537103644
847,847,37.0,4.3,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,43,10.42547509986873
848,848,27.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,10.707144604368288
849,849,29.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,,23,12.463937408856191
850,850,21.0,2.5,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,42,10.868693504476536
851,851,20.0,4.7,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,3.0736336623539304
852,852,22.0,4.6,Stormy,Low,2,Drinks,motorcycle,1.0,No,Urban,18,12.420599246574614
853,853,36.0,4.9,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,31,4.579042936489019
854,854,30.0,4.4,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,17.138022477095543
855,855,30.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,16.635820545573345
856,856,39.0,4.8,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,29,20.179188206691737
857,857,33.0,4.7,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,13.829677632163364
858,858,27.0,4.9,Sunny,Low,0,Drinks,motorcycle,,No,,12,1.529297691866026
859,859,50.0,6.0,,,3,Drinks,bicycle,0.0,No,Metropolitian,12,1.5525398224454878
860,860,22.0,5.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Urban,28,1.4899271618026917
861,861,24.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,10.602497166146836
862,862,28.0,4.1,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,43,13.830779932983456
863,863,39.0,4.9,Cloudy,Medium,2,Buffet,scooter,1.0,No,Urban,17,7.790944138495186
864,864,20.0,4.9,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,6.119039466421071
865,865,38.0,4.9,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,44,12.162009006032273
866,866,39.0,4.4,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,38,3.109125336618709
867,867,36.0,5.0,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25,16.153774202087728
868,868,37.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,,29,12.099096916592348
869,869,25.0,5.0,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,7.343127607738052
870,870,30.0,4.1,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,34,4.541149753999942
871,871,,,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,16.606287778340334
872,872,25.0,4.7,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,12,4.717601091654031
873,873,23.0,4.7,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,29,7.790158927141666
874,874,36.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,28,1.4923474926542015
875,875,,,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,5.959018323574134
876,876,29.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,19.76218981786228
877,877,35.0,3.4,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,33,13.48095750819907
878,878,21.0,5.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,6.210060323038173
879,879,31.0,4.6,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,19,6.209485128834958
880,880,22.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,28,10.586541003929884
881,881,38.0,5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,12.58026782216666
882,882,24.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20.182728114835903
883,883,35.0,4.9,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,12.419634113830131
884,884,34.0,4.7,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,8.811560720380028
885,885,27.0,4.9,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,17,11.007734763545226
886,886,35.0,5.0,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,27,4.470286489054095
887,887,20.0,4.8,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,19,4.610367445353758
888,888,29.0,4.9,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,18,1.5544772794945223
889,889,,,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,7.646982582902915
890,890,29.0,4.8,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,7.659703978759407
891,891,39.0,4.7,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,25,1.5522330378380529
892,892,31.0,4.2,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,24,4.46931031973611
893,893,34.0,4.1,Windy,Medium,2,Buffet,scooter,1.0,No,Urban,31,4.527973053858494
894,894,39.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,40,10.56440561497181
895,895,36.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,13.413644078131233
896,896,21.0,4.9,Cloudy,Jam,1,Drinks,scooter,0.0,No,Urban,20,7.790424984923866
897,897,31.0,4.8,Fog,High,0,Drinks,motorcycle,,No,Urban,32,6.129183922886023
898,898,39.0,4.4,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,35,13.969606427741528
899,899,,,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,12.416871691376093
900,900,31.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,27,9.220449825431755
901,901,34.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,44,12.41711599871314
902,902,36.0,4.1,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,32,3.064335146614717
903,903,33.0,5.0,Sunny,Low,1,Meal,scooter,0.0,No,Urban,19,16.851371030985696
904,904,39.0,5.0,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,26,7.772252870980503
905,905,27.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Urban,11,6.209199248009474
906,906,26.0,4.5,Windy,Low,1,Snack,scooter,0.0,No,Urban,17,7.862668167467362
907,907,39.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,Yes,Metropolitian,42,13.762197002581754
908,908,30.0,4.8,Fog,Medium,1,Snack,scooter,1.0,No,Urban,16,6.242010014660246
909,909,25.0,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,24,4.46841244088608
910,910,27.0,4.1,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,32,20.852465947929694
911,911,25.0,4.7,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,10,3.105091523479756
912,912,30.0,4.3,Windy,High,0,Meal,motorcycle,2.0,No,Urban,47,3.024996344268519
913,913,38.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Urban,33,6.081591883783305
914,914,29.0,4.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,7.772039544729619
915,915,21.0,4.8,Fog,High,1,Drinks,scooter,0.0,No,Urban,27,6.050103074300551
916,916,22.0,4.7,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,,23,12.293433786744728
917,917,34.0,4.9,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,1.52916276337713
918,918,26.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,,42,13.76275436235237
919,919,21.0,4.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,2.937443362658992
920,920,35.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,21,3.029535416301693
921,921,38.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,35,13.216577965843507
922,922,32.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,7.659703978759407
923,923,24.0,4.9,Sunny,High,2,Drinks,scooter,1.0,No,Metropolitian,15,6.147092755575845
924,924,31.0,3.8,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,32,20.851578809538687
925,925,21.0,4.5,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,17,4.560734055381758
926,926,39.0,4.1,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,13.973206773195638
927,927,25.0,4.7,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,21,7.862668167467362
928,928,21.0,4.1,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,36,17.07353769059465
929,929,28.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,49,19.65941483728953
930,930,36.0,4.3,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32,12.435183278380864
931,931,33.0,4.8,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,19.47125401130816
932,932,33.0,4.7,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,46,6.128874096562112
933,933,26.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,27,12.10007905559032
934,934,20.0,4.8,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,16,6.054108966341525
935,935,28.0,4.5,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28,16.787874845240474
936,936,27.0,4.7,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,22,17.137407700353386
937,937,36.0,4.7,Sandstorms,High,1,Meal,scooter,1.0,No,Urban,26,3.1450674354101187
938,938,30.0,4.7,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,31,7.7626338661583745
939,939,36.0,4.2,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,44,10.75669787890726
940,940,36.0,4.7,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,1.5297232826572114
941,941,39.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,16.78781488206357
942,942,31.0,4.6,Sunny,High,0,Buffet,motorcycle,0.0,No,Metropolitian,24,6.081091813761124
943,943,32.0,4.5,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,17,6.209021101484128
944,944,21.0,4.8,Windy,Medium,2,Buffet,scooter,1.0,No,,27,6.118630884362266
945,945,23.0,4.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,24,12.256076445503636
946,946,35.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27,7.646414103123845
947,947,33.0,4.8,Stormy,Low,1,Meal,scooter,,No,Metropolitian,21,10.724651567881272
948,948,28.0,4.9,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,17,4.717601091654031
949,949,34.0,4.9,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,1.5202938663941838
950,950,24.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25,5899.347621425843
951,951,27.0,4.9,Fog,Jam,1,Meal,scooter,0.0,Yes,Urban,42,20.183799025950687
952,952,27.0,4.9,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,34,9.435201537103644
953,953,32.0,4.5,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,4.663432201223702
954,954,20.0,4.8,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,15,13.40635034593394
955,955,37.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,24,1.5545437308249503
956,956,22.0,5.0,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,34,11.007734763545226
957,957,35.0,4.8,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,28,17.09838855660404
958,958,,,,,3,Buffet,motorcycle,0.0,No,Metropolitian,33,19.76105000354109
959,959,29.0,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,12,4.527973053858494
960,960,38.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,6.210543032439091
961,961,35.0,4.6,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,8.940167719530896
962,962,39.0,4.6,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,7.547357671389566
963,963,39.0,5.0,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,49,6.210069011356304
964,964,27.0,4.6,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,18,4.540779627583933
965,965,24.0,4.5,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,9.220368460286974
966,966,37.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,6.146925931687851
967,967,32.0,4.9,Stormy,Low,1,Drinks,motorcycle,,No,Urban,23,19.471485569346186
968,968,20.0,4.6,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28,10.867476143249354
969,969,21.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,13,7.562267471587871
970,970,27.0,5.0,Fog,Low,1,Drinks,scooter,0.0,No,Urban,12,3.1050491919311813
971,971,,,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,10.868667520505456
972,972,34.0,4.4,Fog,Medium,1,Snack,scooter,0.0,No,Urban,32,16.648658888152998
973,973,33.0,4.8,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,30,5.992049991507868
974,974,37.0,4.7,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,25,19.974363119326032
975,975,25.0,4.7,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,13,4.58909945804712
976,976,32.0,4.2,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,3.1051337360123803
977,977,37.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,23,4.6102856655685205
978,978,30.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,48,10.724956120107803
979,979,22.0,4.8,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,9.315632086724325
980,980,29.0,4.7,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,28,6.232193722965141
981,981,32.0,4.0,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,8.952838725572827
982,982,28.0,4.8,Sunny,Medium,1,Snack,motorcycle,1.0,No,Urban,17,12.160999124055827
983,983,20.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,3.02724873668614
984,984,33.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,0.0,Yes,Metropolitian,47,12.58026782216666
985,985,26.0,4.9,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25,9.32635938541658
986,986,24.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,10.586953096729363
987,987,29.0,4.8,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,25,16.824549100056295
988,988,21.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,13.580373876336532
989,989,28.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,21,4.528162065222552
990,990,24.0,4.9,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,18,13.583143866751415
991,991,22.0,4.3,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,43,11.91623515699614
992,992,24.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.596477246435285
993,993,23.0,4.7,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,4.6566490276703165
994,994,39.0,4.1,Sandstorms,High,0,Buffet,motorcycle,3.0,No,Metropolitian,49,3.121318847415247
995,995,33.0,4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,1.5442061388218575
996,996,39.0,4.1,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,12.419803336908602
997,997,33.0,5.0,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,28,16.847895631623974
998,998,26.0,4.5,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Urban,10,4.528162065222552
999,999,34.0,5.0,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,25,16.47598057070582
1000,1000,32.0,4.9,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,41,10.64201906400734
1001,1001,33.0,3.9,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,33,12.240858273886175
1002,1002,20.0,4.6,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,19,5.958847028204556
1003,1003,33.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,6.29013467758336
1004,1004,39.0,4.8,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,17,4425.121672361822
1005,1005,36.0,3.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,44,12.073402311590591
1006,1006,22.0,4.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,23,19.97528686239015
1007,1007,39.0,4.8,Fog,Jam,0,Snack,motorcycle,0.0,No,,29,7.56236421354915
1008,1008,33.0,4.5,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,8.937919334492053
1009,1009,35.0,4.9,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35,12.293541924695203
1010,1010,22.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,4.587356403772328
1011,1011,39.0,4.5,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,1.5125236297088864
1012,1012,26.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,6.118745338288607
1013,1013,27.0,4.2,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,19.68855300536724
1014,1014,31.0,4.8,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,26,6.218076509050242
1015,1015,26.0,4.9,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,24,13.40709269305718
1016,1016,24.0,4.9,Fog,High,1,Snack,motorcycle,1.0,No,Urban,21,1.5093764406719343
1017,1017,33.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,9.17748463649513
1018,1018,39.0,4.9,Stormy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,28,1.512600086398895
1019,1019,29.0,4.9,Sunny,Low,1,Meal,motorcycle,1.0,No,Urban,16,3.025344769166625
1020,1020,20.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,13.682504886973568
1021,1021,25.0,4.7,Stormy,High,1,Drinks,scooter,0.0,No,Metropolitian,22,5.969034694232719
1022,1022,32.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,12.161615481392904
1023,1023,30.0,4.4,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37,16.82538340488173
1024,1024,32.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,29,17.137487720349842
1025,1025,23.0,4.3,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,32,12.293541924695203
1026,1026,20.0,4.4,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,9.07474467392559
1027,1027,21.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,3.1450674354101187
1028,1028,34.0,4.7,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,15,10.757108800062763
1029,1029,32.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,13.990536544177246
1030,1030,32.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,3.104803754063122
1031,1031,24.0,4.7,Sunny,High,1,Drinks,scooter,0.0,No,Urban,13,6.0497889093284245
1032,1032,25.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,9.32694086948928
1033,1033,26.0,5.0,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,24,17.076790574724246
1034,1034,26.0,4.6,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,7.7903367336244065
1035,1035,21.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,10.427575355121444
1036,1036,32.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,1.490638041655444
1037,1037,22.0,4.9,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Urban,12,3.052740533384519
1038,1038,35.0,4.7,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25,7.6486901014184445
1039,1039,31.0,4.0,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,32,6.105307053877118
1040,1040,,,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,16.600272418838045
1041,1041,23.0,4.8,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,23,9.088084091848636
1042,1042,20.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,23,4.65759095503326
1043,1043,38.0,4.5,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,19.914688541861896
1044,1044,29.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,10,1.529297691866026
1045,1045,21.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,1.5204190046400987
1046,1046,22.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,10.707006464577402
1047,1047,21.0,4.7,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,16.721467133839763
